image,total_calories,total_fat,total_carb,total_protein,total_mass
dish_1560455179.png,103.320847,5.987522,12.081323,1.908316,150.0
dish_1558638983.png,59.416,1.344,12.32,1.736,56.0
dish_1564429808.png,380.679993,10.968196,50.62772,21.29641,422.0
dish_1564170283.png,646.588135,32.647552,31.982321,55.615635,301.0
dish_1559157777.png,2.53,0.044,0.396,0.319,11.0
dish_1563565508.png,403.862,24.761736,32.026699,26.264353,387.0
dish_1559841870.png,114.972008,0.201,30.551998,0.804,201.0
dish_1560366410.png,58.741066,4.515482,3.791994,2.187943,96.0
dish_1563305083.png,1234.856323,56.759739,32.056351,147.491821,901.0
dish_1565382969.png,13.110001,0.228,2.052,1.653,57.0
dish_1559668272.png,512.140015,36.080002,30.879999,17.313999,239.0
dish_1564518850.png,194.326996,7.021,29.155001,4.879,119.0
dish_1558116547.png,74.879997,0.288,0.432,20.16,144.0
dish_1565640365.png,720.890137,22.447601,54.556591,75.069046,623.0
dish_1559240875.png,116.116005,0.203,30.855999,0.812,203.0
dish_1558635523.png,55.899998,0.129,12.04,1.161,43.0
dish_1562874250.png,394.440033,42.48568,17.784489,43.569809,393.0
dish_1558639673.png,16.02,0.178,3.471,0.801,89.0
dish_1565022027.png,178.176575,2.549122,17.043879,18.578049,267.0
dish_1561392512.png,42.75,0.225,10.5,0.525,75.0
dish_1566414225.png,125.182129,4.186408,17.941746,3.759223,88.0
dish_1562876531.png,66.066925,2.410626,3.079953,8.375736,85.0
dish_1563998323.png,634.505066,32.486301,35.302532,52.964516,574.0
dish_1566501258.png,12.0,0.03,2.7,0.33,30.0
dish_1559751552.png,227.313004,0.639,54.501999,2.885,254.0
dish_1560888849.png,168.964127,5.855534,7.567453,20.427921,107.0
dish_1568314951.png,496.129456,30.264463,18.69434,38.371338,325.0
dish_1563552016.png,493.589081,19.477127,69.953438,10.739063,174.0
dish_1565987015.png,14.72,0.256,2.304,1.856,64.0
dish_1562603842.png,594.2453,38.460644,60.725197,6.708,237.0
dish_1567023132.png,59.200001,4.324,5.028,1.024,84.0
dish_1566850031.png,616.771973,19.197001,25.780001,84.644997,662.0
dish_1563218987.png,383.559662,19.782057,17.969845,31.665079,172.0
dish_1562615128.png,397.568329,25.728844,14.190873,28.213522,244.0
dish_1567107989.png,140.139297,9.906542,10.88412,3.713354,111.0
dish_1565799597.png,258.311707,2.660439,20.559563,32.926975,457.0
dish_1561392593.png,354.044922,24.260466,19.139467,16.3906,325.0
dish_1558719097.png,19.26,0.214,4.173,0.963,107.0
dish_1562603813.png,475.959991,32.119999,46.719997,3.796,146.0
dish_1561576978.png,511.614227,25.017786,11.015146,58.580055,341.0
dish_1563568319.png,604.323303,28.784986,53.148632,37.726025,347.0
dish_1568401090.png,1158.98999,73.225998,18.445999,108.667999,614.0
dish_1565107066.png,127.279999,9.46,1.376,8.6,86.0
dish_1562168673.png,56.354836,2.270678,8.614903,1.229,73.0
dish_1562789268.png,569.511536,22.733551,64.756828,32.585655,350.0
dish_1561148481.png,281.281128,14.385699,18.905287,18.591501,140.0
dish_1559332795.png,39.368401,3.721487,1.441863,0.531219,39.0
dish_1566488928.png,103.048294,2.219561,19.982441,1.327024,147.0
dish_1558635933.png,33.32,0.196,7.84,0.784,98.0
dish_1558458737.png,41.599998,0.096,8.96,0.864,32.0
dish_1562687274.png,161.021606,12.139805,13.517261,1.161127,141.0
dish_1561667430.png,342.213593,15.668182,18.32616,30.282518,166.0
dish_1565798531.png,61.576214,5.820787,2.255222,0.83088,61.0
dish_1566330399.png,265.190887,15.224232,3.739511,25.7404,126.0
dish_1567007751.png,39.93,0.219,9.66,0.651,87.0
dish_1562947885.png,215.970001,0.626,56.340004,2.191,313.0
dish_1562615070.png,14.471023,0.641184,1.676942,0.443896,50.0
dish_1563550950.png,183.169998,13.9,1.458,12.33,93.0
dish_1563305948.png,207.360931,10.554449,6.453704,22.251265,178.0
dish_1565808943.png,13.320001,0.148,2.886,0.666,74.0
dish_1560357297.png,942.454041,71.887001,10.706,59.336998,492.0
dish_1563294987.png,97.379997,7.56,0.252,6.66,18.0
dish_1561049409.png,317.779999,22.307001,8.418,20.341999,197.0
dish_1563822636.png,237.019379,13.74615,10.662965,19.792339,258.0
dish_1558549413.png,682.15802,58.41,26.785999,26.432001,118.0
dish_1564675411.png,235.531006,7.033,2.708,35.193001,308.0
dish_1560369122.png,92.058571,5.250934,10.457476,2.884234,183.0
dish_1558114145.png,57.27,0.166,14.940001,0.581,83.0
dish_1562099157.png,277.531311,14.06156,19.895029,18.076714,207.0
dish_1564160161.png,242.5,1.455,47.530003,9.797,97.0
dish_1558376984.png,671.67804,45.584,30.23,45.440006,350.0
dish_1558114569.png,26.91,0.078,7.02,0.273,39.0
dish_1563984167.png,291.679993,1.216,14.184,48.288002,608.0
dish_1562172643.png,734.269958,42.559998,17.648001,62.869999,457.0
dish_1568664931.png,67.877647,6.474706,2.107843,1.279608,60.0
dish_1562945332.png,246.650803,8.793273,18.078327,23.96172,325.0
dish_1565210073.png,364.416199,11.813126,49.916317,19.357193,511.0
dish_1563811412.png,112.839996,0.434,1.519,21.700001,217.0
dish_1558026684.png,24.139999,0.142,5.68,0.568,71.0
dish_1563824250.png,17.200001,0.043,3.87,0.473,43.0
dish_1564160043.png,245.0,1.47,48.02,9.898001,98.0
dish_1568061145.png,187.053268,6.978137,23.153978,7.411788,196.0
dish_1565035802.png,69.200005,0.571,14.785,3.714,250.0
dish_1565898723.png,603.390259,12.773447,19.593021,98.138496,588.0
dish_1560888893.png,213.164108,5.957534,17.087454,21.345922,141.0
dish_1558629578.png,22.5,0.27,4.5,1.62,90.0
dish_1559751744.png,227.329987,13.007999,10.704,15.712,188.0
dish_1558031019.png,206.442001,6.553999,30.423998,7.313,197.0
dish_1562173200.png,213.366608,7.265494,26.16419,13.126373,259.0
dish_1564690138.png,190.499496,6.844433,24.872919,10.031026,181.0
dish_1565897680.png,770.448853,63.736893,16.571018,37.93084,405.0
dish_1567628069.png,107.433014,7.180391,10.049737,2.344513,73.0
dish_1558721272.png,29.52,0.144,7.2,0.648,72.0
dish_1564588567.png,450.666016,30.105001,5.274,35.943001,312.0
dish_1562180025.png,798.913696,55.475594,12.93051,59.066467,256.0
dish_1565895808.png,51.80175,2.571525,6.75675,1.73745,99.0
dish_1562959190.png,518.801147,31.28495,53.022335,26.722988,378.0
dish_1562169840.png,739.663696,53.890759,21.785473,41.75605,389.0
dish_1568320338.png,390.180786,17.414524,30.789936,25.454533,163.0
dish_1562860045.png,280.290009,21.279999,1.918,19.049999,123.0
dish_1562096633.png,288.703217,18.21854,16.646711,27.162325,237.0
dish_1561567086.png,142.754013,0.362,34.248001,2.026,181.0
dish_1565640576.png,307.28656,16.090178,11.782665,28.774073,267.0
dish_1565724588.png,266.720245,12.287975,35.882977,6.973049,410.0
dish_1565812116.png,44.44017,4.222879,1.449468,0.863946,36.0
dish_1566591048.png,876.201843,42.708851,12.67119,102.963142,481.0
dish_1564588483.png,175.746002,13.923,2.142,9.843,51.0
dish_1564690194.png,500.918823,34.428013,43.004883,42.087563,430.0
dish_1558640190.png,19.719999,0.116,4.64,0.464,58.0
dish_1559844683.png,132.959991,0.372,31.370003,3.031,198.0
dish_1567628099.png,127.493019,7.445891,13.796238,3.849013,132.0
dish_1564429184.png,389.65799,22.018,18.786001,37.975998,202.0
dish_1568665052.png,345.654053,16.161036,17.310337,33.34906,331.0
dish_1558113430.png,7.84,0.112,1.484,0.616,28.0
dish_1561666794.png,138.097,5.176,16.727001,6.544,97.0
dish_1565196260.png,74.360001,0.286,1.001,14.3,143.0
dish_1559843715.png,176.140015,0.542,44.450001,2.551,334.0
dish_1560270537.png,24.0,0.048,6.24,0.24,48.0
dish_1566922978.png,124.32,9.24,1.344,8.400001,84.0
dish_1566415558.png,169.100739,14.586706,12.861994,14.924493,234.0
dish_1563984701.png,275.200012,17.200001,5.16,24.08,172.0
dish_1558373284.png,389.39801,30.849001,4.746,21.809,113.0
dish_1557936555.png,149.279999,10.08,1.152,12.0,96.0
dish_1564691450.png,542.326721,35.475227,28.016935,32.657883,366.0
dish_1563565323.png,229.530243,10.840512,21.651379,14.405099,152.0
dish_1559674866.png,125.660004,2.329,24.91,4.267,303.0
dish_1561749711.png,300.077911,14.753815,8.951819,30.678497,228.0
dish_1562947598.png,87.720001,0.516,20.639999,2.064,258.0
dish_1563827454.png,86.570007,3.301333,10.737333,6.029334,248.0
dish_1562615388.png,360.182037,20.730438,25.77393,19.85861,273.0
dish_1559678146.png,348.57666,21.192875,13.254406,26.293562,284.0
dish_1562775549.png,174.977127,3.399757,18.531387,16.886642,252.0
dish_1558718009.png,25.84,0.152,6.08,0.608,76.0
dish_1563389693.png,500.218018,29.284,14.824001,45.544998,383.0
dish_1563911215.png,218.158203,6.710484,18.908087,20.238708,170.0
dish_1559235690.png,172.604996,11.655,1.332,13.875,111.0
dish_1558376768.png,74.360001,0.286,0.429,20.02,143.0
dish_1559841979.png,39.289997,0.287,9.13,1.192,85.0
dish_1564169932.png,766.626526,37.374702,42.810986,65.773155,473.0
dish_1565021675.png,331.581451,3.358805,27.448196,41.17012,575.0
dish_1562688552.png,235.820007,8.75,30.278002,11.736,304.0
dish_1559062082.png,387.869995,21.615999,22.046001,25.468,311.0
dish_1561752970.png,642.29187,32.43063,31.769815,55.246094,299.0
dish_1562775212.png,92.480003,1.904,16.32,3.264,136.0
dish_1565119439.png,465.412231,19.563423,42.858475,27.351355,189.0
dish_1561748862.png,154.772949,7.852456,3.425125,16.156488,87.0
dish_1564170071.png,14.0,0.035,3.15,0.385,35.0
dish_1563477701.png,179.424591,7.053355,9.112096,19.491802,150.0
dish_1565638365.png,612.350098,33.065617,36.632473,41.299091,389.0
dish_1558641416.png,59.416,1.344,12.32,1.736,56.0
dish_1563391959.png,245.774109,24.884579,12.991465,29.050703,315.0
dish_1561662814.png,23.243509,1.875044,1.529342,0.350089,20.0
dish_1565811529.png,116.842033,10.860431,4.392354,2.101721,104.0
dish_1561662926.png,288.335541,9.284704,11.059766,39.169025,213.0
dish_1558461760.png,10.98,0.122,2.379,0.549,61.0
dish_1558722906.png,95.489998,2.16,19.799999,2.79,90.0
dish_1559842409.png,359.192993,26.644001,24.451,13.334001,179.0
dish_1566413445.png,377.830017,20.130001,16.335999,36.927002,360.0
dish_1559157454.png,34.564575,3.284461,1.127364,0.671958,28.0
dish_1561662869.png,284.34552,9.242703,10.282766,38.791027,192.0
dish_1561749750.png,330.527924,15.101814,15.041821,32.766495,315.0
dish_1563551360.png,322.640015,23.98,3.488,21.800001,218.0
dish_1564590115.png,115.805847,2.951219,21.248781,1.180488,121.0
dish_1566934085.png,82.590729,5.281902,7.442439,4.01239,259.0
dish_1560444785.png,313.079987,13.188,38.66,13.360001,448.0
dish_1565813386.png,113.880005,7.488,2.964,12.48,156.0
dish_1561654732.png,242.360001,14.85,12.24,14.06,191.0
dish_1565208562.png,40.48,1.932,3.956,2.944,92.0
dish_1567542986.png,605.856323,24.521738,62.959728,34.741642,498.0
dish_1565195436.png,340.958527,20.772194,19.309807,18.284878,164.0
dish_1565711154.png,421.617584,19.77516,14.237548,42.174,385.0
dish_1565194781.png,351.405518,4.66172,31.547619,39.603123,568.0
dish_1559678629.png,89.376663,8.445811,6.143951,9.622075,80.0
dish_1566333255.png,515.545227,20.582203,43.079132,39.081741,372.0
dish_1559844063.png,139.810013,0.431,36.559998,1.339,277.0
dish_1563217968.png,252.792709,12.477004,12.713421,23.076189,244.0
dish_1564689078.png,72.360779,6.584693,2.958964,1.450291,55.0
dish_1558722685.png,25.84,0.152,6.08,0.608,76.0
dish_1558031675.png,248.882004,11.228,25.952,11.348,180.0
dish_1561663541.png,124.32,1.008,25.76,2.912,112.0
dish_1565726887.png,174.015305,11.514614,15.960674,3.668133,172.0
dish_1560445069.png,94.527,0.243,22.112999,1.215,243.0
dish_1566851155.png,295.284393,11.076624,40.562012,9.830684,260.0
dish_1559846450.png,114.972008,0.201,30.551998,0.804,201.0
dish_1558632990.png,25.25,0.303,5.05,1.818,101.0
dish_1563393148.png,27.730003,0.432667,5.152667,1.730667,118.0
dish_1563305047.png,1032.31189,36.693317,28.700218,143.492493,806.0
dish_1560456305.png,26.391596,2.249872,1.348324,0.547266,21.0
dish_1560360102.png,401.494019,27.991001,13.674002,23.033001,248.0
dish_1560444931.png,112.660004,3.982,16.460001,4.306,200.0
dish_1558379588.png,74.360001,0.286,0.429,20.02,143.0
dish_1558376437.png,13.26,0.078,3.12,0.312,39.0
dish_1562173175.png,165.366608,7.169495,13.684191,12.646373,163.0
dish_1558642490.png,61.950001,0.466,14.1,2.511,187.0
dish_1561663786.png,46.683998,1.056,9.68,1.364,44.0
dish_1561392570.png,149.804916,9.080466,16.931465,2.5906,187.0
dish_1561661552.png,394.725677,11.388464,46.265839,25.610855,325.0
dish_1558632921.png,80.599998,0.31,21.700001,0.465,155.0
dish_1562872981.png,268.319641,15.604352,32.493454,20.539215,288.0
dish_1566413510.png,751.383057,58.564003,17.134001,44.223,412.0
dish_1563305653.png,25.74,0.351,3.861,3.627,117.0
dish_1562956486.png,103.660004,6.816,2.698,11.36,142.0
dish_1558630737.png,22.25,0.267,4.45,1.602,89.0
dish_1560367116.png,108.409973,6.256616,12.151617,9.205687,211.0
dish_1561575977.png,261.076172,13.06819,15.375612,19.122734,102.0
dish_1565024675.png,129.097992,9.554,1.054,9.894,34.0
dish_1566328831.png,941.609985,30.021,85.809998,78.080002,500.0
dish_1563563240.png,48.299999,4.494,2.646,0.336,42.0
dish_1566416339.png,77.979889,3.410321,11.653813,2.489692,186.0
dish_1562095283.png,229.517426,19.747328,11.772673,5.268715,197.0
dish_1559846585.png,114.972008,0.201,30.551998,0.804,201.0
dish_1559933834.png,775.029236,51.820778,22.731771,54.541294,458.0
dish_1558028690.png,23.76,0.066,5.94,0.33,66.0
dish_1563207389.png,337.27002,13.830001,37.936996,15.290001,327.0
dish_1566332268.png,567.580994,31.404999,22.379,54.752998,595.0
dish_1564169298.png,187.076355,7.090506,25.310051,8.460101,299.0
dish_1562775241.png,140.360001,2.156,28.08,3.852,220.0
dish_1567007814.png,73.0,0.398,17.92,1.109,152.0
dish_1560543755.png,257.924927,8.887804,27.355255,17.404505,264.0
dish_1564169197.png,116.449997,6.5,8.95,5.5,50.0
dish_1561752035.png,454.936401,19.571791,26.458132,41.192177,374.0
dish_1559846034.png,11.2,0.128,2.24,0.768,32.0
dish_1568320296.png,226.014999,7.99,28.475,9.52,85.0
dish_1558628760.png,231.314499,5.757,38.595001,6.879,198.0
dish_1566333167.png,344.544495,14.501362,31.633934,20.294445,140.0
dish_1558640979.png,59.279999,0.359,13.95,1.615,169.0
dish_1563468240.png,93.100006,0.371,23.941999,1.327,239.0
dish_1559841163.png,357.043518,18.222002,27.539,21.153002,335.0
dish_1560526408.png,67.098175,6.105806,2.743767,1.344815,51.0
dish_1560787754.png,72.639999,3.123,8.638,3.017,68.0
dish_1566934401.png,435.902863,39.532818,26.532497,48.19104,344.0
dish_1565810237.png,349.866394,19.25312,7.274593,38.688904,306.0
dish_1558632799.png,20.159,0.456,4.18,0.589,19.0
dish_1561749348.png,165.446945,8.394006,3.661341,17.270729,93.0
dish_1562784388.png,465.636475,20.243626,63.719742,11.464597,358.0
dish_1561062237.png,182.259399,8.210912,8.149249,17.376198,110.0
dish_1558636028.png,199.347992,5.379,38.542999,4.341,262.0
dish_1558373159.png,1013.337036,79.117996,30.505001,60.625,334.0
dish_1565035774.png,57.5,0.441,12.25,3.129,185.0
dish_1561392430.png,208.746002,14.25,9.651999,11.09,149.0
dish_1560368138.png,23.5,0.28,4.593,1.855,123.0
dish_1560529804.png,15.3,0.102,3.876,0.306,51.0
dish_1567022251.png,111.910004,4.126,18.481001,2.959,254.0
dish_1559332822.png,540.587341,28.622438,15.932929,51.690758,408.0
dish_1560798960.png,493.720886,22.37495,53.315128,24.172991,429.0
dish_1565035830.png,340.127991,6.475,14.785001,54.717999,414.0
dish_1565798591.png,148.115723,7.408836,6.33827,13.454783,224.0
dish_1566413469.png,459.663025,25.563999,17.134001,44.223003,379.0
dish_1562959570.png,311.986237,22.161678,16.655867,23.844206,216.0
dish_1567021864.png,342.875641,30.514339,19.448523,26.453127,262.0
dish_1561576026.png,330.456177,17.754189,22.053612,19.918734,156.0
dish_1563303298.png,170.760071,4.999781,2.042296,27.815535,103.0
dish_1557863012.png,3.1,0.0,0.62,0.31,31.0
dish_1567020091.png,236.805176,22.449144,11.681914,16.441938,238.0
dish_1563898084.png,419.493378,22.837477,30.001255,24.971926,384.0
dish_1563900205.png,262.261963,14.248585,21.506342,12.863122,301.0
dish_1565021054.png,263.749023,13.847,25.220001,11.447001,144.0
dish_1560370804.png,25.134001,0.426,4.74,0.474,6.0
dish_1566501041.png,279.317993,20.279001,12.239,14.899,194.0
dish_1560455343.png,53.941677,4.908589,2.205773,1.081126,41.0
dish_1565728494.png,326.32962,12.881792,22.054083,28.691757,163.0
dish_1568401302.png,716.47937,28.946722,69.864967,44.677963,561.0
dish_1558639526.png,31.98,0.156,7.8,0.702,78.0
dish_1565020755.png,43.279999,3.36,0.112,2.96,8.0
dish_1565728562.png,354.982239,14.151336,25.374428,29.570669,262.0
dish_1564502063.png,497.719971,38.639999,1.288,34.040001,92.0
dish_1563910171.png,571.183777,27.285721,24.938656,53.608376,423.0
dish_1560455224.png,181.740845,6.249522,28.741323,5.392316,244.0
dish_1565972591.png,195.199997,12.2,3.66,17.08,122.0
dish_1568060697.png,133.880005,9.880001,12.233,3.018,161.0
dish_1561666761.png,114.336998,4.042,14.405001,4.816,43.0
dish_1563217736.png,23.449999,0.268,4.69,1.608,67.0
dish_1560455203.png,115.100845,6.025522,14.741324,2.592316,188.0
dish_1558725226.png,19.75,0.237,3.95,1.422,79.0
dish_1562950057.png,320.100006,18.566,26.856001,11.082001,223.0
dish_1565382995.png,23.210001,0.228,4.072,2.663,158.0
dish_1562691705.png,412.67688,11.57625,51.617321,27.196392,554.0
dish_1563996625.png,342.701141,23.042091,8.849509,26.378635,215.0
dish_1562873028.png,280.3414,16.123878,34.232201,20.963665,320.0
dish_1562008780.png,180.846405,14.93047,9.853951,4.773051,195.0
dish_1565031376.png,319.490448,16.745577,13.420726,28.759739,308.0
dish_1560800951.png,102.825645,4.309042,14.129096,4.287562,168.0
dish_1563216412.png,172.449982,0.714,36.610001,5.238,205.0
dish_1564685360.png,304.052368,20.049007,4.989798,25.973656,129.0
dish_1558115960.png,39.27,0.051,8.67,1.02,51.0
dish_1563910708.png,786.212585,36.178989,26.49613,83.004326,555.0
dish_1561737248.png,699.382019,45.718998,30.168999,40.369003,394.0
dish_1558637351.png,80.079994,0.308,21.559999,0.462,154.0
dish_1560366438.png,71.93322,4.986071,6.105719,2.5801,136.0
dish_1562691441.png,263.870972,12.403903,26.727901,12.112195,232.0
dish_1560543682.png,121.259995,5.848001,15.48,1.806,86.0
dish_1563811662.png,245.733765,15.434496,12.357816,15.536933,254.0
dish_1558637932.png,248.286987,2.309,60.889999,4.282,393.0
dish_1558636544.png,410.451019,35.145,16.117001,15.904,71.0
dish_1563897338.png,29.92,0.176,7.04,0.704,88.0
dish_1565812146.png,72.94017,4.27988,8.859468,1.148946,93.0
dish_1559751710.png,37.619999,0.198,9.24,0.462,66.0
dish_1563897439.png,315.31366,3.301512,29.215488,37.387806,578.0
dish_1556575558.png,103.300003,6.882,10.618,2.868,151.0
dish_1565379377.png,470.011047,20.932283,32.930637,38.23175,397.0
dish_1563551105.png,194.399994,5.76,29.016001,6.7104,72.0
dish_1562945879.png,174.425323,3.118645,34.353195,5.940001,234.0
dish_1559925037.png,54.099998,4.2,0.14,3.7,10.0
dish_1566851616.png,300.7789,11.60261,36.141609,14.512781,248.0
dish_1558113204.png,179.210999,15.345,7.037,6.944,31.0
dish_1558116146.png,76.589996,0.222,19.980001,0.777,111.0
dish_1568318316.png,525.419983,35.039997,6.095,48.029999,297.0
dish_1567801830.png,265.072388,11.296759,27.443153,13.996019,201.0
dish_1562963484.png,100.539413,8.570941,5.136471,2.084824,80.0
dish_1565207631.png,64.405495,1.999056,8.169447,3.30245,54.0
dish_1563216689.png,235.208008,5.606515,13.58478,32.918709,302.0
dish_1564159520.png,227.220001,17.639999,0.588,15.54,42.0
dish_1562958775.png,227.182785,11.121791,29.460529,3.690952,251.0
dish_1562700593.png,385.773926,29.806803,18.611984,37.046314,384.0
dish_1558722780.png,142.838989,1.872,31.532999,4.845,367.0
dish_1562950934.png,304.218536,4.152195,27.527805,33.404877,464.0
dish_1563897794.png,57.57,0.303,14.14,0.707,101.0
dish_1561654392.png,494.065491,35.081356,13.55521,30.914278,282.0
dish_1560456853.png,405.703369,26.503923,43.402229,35.031845,501.0
dish_1561393741.png,188.830002,12.956,5.286,12.776,165.0
dish_1563822546.png,38.720001,1.848,3.784,2.816,88.0
dish_1558640671.png,32.299999,0.19,7.6,0.76,95.0
dish_1560453380.png,411.388397,15.234276,25.491495,41.922752,480.0
dish_1564514906.png,199.266052,20.85108,8.858501,25.466618,178.0
dish_1558720289.png,20.0,0.24,4.0,1.44,80.0
dish_1563389413.png,34.649998,0.396,6.93,2.376,99.0
dish_1566330428.png,290.690887,15.530232,8.83951,27.576401,228.0
dish_1562774206.png,298.76355,16.548098,26.31213,12.147001,272.0
dish_1564518512.png,270.70752,10.088751,26.596989,17.808199,163.0
dish_1562086501.png,195.360001,14.52,2.112,13.2,132.0
dish_1561575996.png,290.976196,15.850189,17.013613,19.330734,128.0
dish_1562702091.png,86.534729,5.066993,9.079793,2.838268,214.0
dish_1566931179.png,204.369385,15.987674,15.745848,4.955554,263.0
dish_1563222850.png,348.378113,12.053417,27.308292,32.43404,232.0
dish_1563565415.png,303.477142,18.174141,24.998693,21.371407,284.0
dish_1560360030.png,193.880005,14.41,2.096,13.1,131.0
dish_1563304881.png,739.407654,21.649536,8.843342,120.443954,446.0
dish_1567537352.png,50.792469,4.293021,2.561213,1.209936,73.0
dish_1561578603.png,180.514832,9.961771,7.509113,13.929778,96.0
dish_1565884738.png,228.659988,0.926,7.036,41.130001,463.0
dish_1566414611.png,105.599998,2.304,0.0,19.84,64.0
dish_1563812508.png,112.839996,0.434,1.519,21.700001,217.0
dish_1566328724.png,275.549988,6.012,0.0,51.77,167.0
dish_1560961059.png,268.459991,5.68,46.792999,7.6272,172.0
dish_1562961588.png,178.220001,6.499,22.110001,7.37,67.0
dish_1559238608.png,237.364014,0.656,61.203999,2.714,438.0
dish_1561664042.png,285.042999,9.741618,9.51284,37.830917,209.0
dish_1567625434.png,581.253052,25.45192,23.362089,65.588402,396.0
dish_1563563289.png,331.901978,22.633001,4.912,28.177,218.0
dish_1565641844.png,244.627991,8.648,30.820002,10.304,92.0
dish_1562871363.png,245.872986,4.697,41.785004,7.775,140.0
dish_1568318286.png,32.200001,0.46,6.095,2.53,115.0
dish_1558116260.png,433.575012,37.125,17.025,16.800001,75.0
dish_1558031394.png,237.410004,0.521,55.475998,4.23,318.0
dish_1563391989.png,462.847504,34.812225,15.968175,56.331486,464.0
dish_1559841781.png,45.019997,0.411,10.49,0.866,43.0
dish_1561663891.png,247.168854,10.509971,18.052742,21.306768,172.0
dish_1562949494.png,68.545609,2.127585,12.325366,1.592659,149.0
dish_1565020822.png,180.56488,5.834682,17.256317,12.977074,193.0
dish_1565725047.png,77.659996,4.84,9.372,0.946,110.0
dish_1561741139.png,108.199997,8.4,0.28,7.4,20.0
dish_1562950091.png,550.981995,36.857002,29.67,24.013,290.0
dish_1561664061.png,303.643036,9.801618,13.71284,38.910919,269.0
dish_1567542813.png,316.638611,10.95192,39.940449,13.850355,145.0
dish_1566317742.png,154.720001,2.908,28.464001,5.376,254.0
dish_1558639167.png,80.079994,0.308,21.559999,0.462,154.0
dish_1563205903.png,101.239998,3.674,1.659,13.6,122.0
dish_1558635489.png,78.514,1.776,16.280001,2.294,74.0
dish_1566851584.png,286.294983,10.867,34.366001,13.904001,222.0
dish_1565711498.png,246.827271,15.955486,10.568151,16.580688,229.0
dish_1562617470.png,440.867065,19.671377,37.176857,29.481651,321.0
dish_1561393649.png,271.540009,7.967,30.854,20.491001,359.0
dish_1567023184.png,191.507187,8.071156,10.141688,20.305752,195.0
dish_1563218408.png,245.339996,10.44,27.84,10.44,87.0
dish_1564688969.png,239.309998,8.46,30.150002,10.08,90.0
dish_1565809080.png,362.740021,1.734,21.946001,63.159996,485.0
dish_1561736715.png,161.320007,11.99,1.744,10.900001,109.0
dish_1558632080.png,72.148003,1.632,14.96,2.108,68.0
dish_1562688382.png,113.599998,7.1,2.13,9.94,71.0
dish_1565640195.png,21.6,0.108,4.86,1.08,54.0
dish_1563393403.png,103.154633,7.439952,10.219167,10.354001,216.0
dish_1563824279.png,58.599998,3.895,6.138,0.761,79.0
dish_1562702412.png,183.389359,8.965265,21.698669,6.422541,285.0
dish_1563218201.png,352.872009,23.244001,0.156,35.256001,156.0
dish_1558546434.png,2.53,0.044,0.396,0.319,11.0
dish_1568313676.png,184.990005,6.136001,8.9,24.542,214.0
dish_1563389626.png,498.620026,30.181793,12.393457,45.326939,360.0
dish_1559674074.png,140.980011,5.141,17.49,5.83,53.0
dish_1560444701.png,51.000004,0.34,12.919999,1.02,170.0
dish_1563997327.png,157.878067,14.366603,6.455922,3.164272,120.0
dish_1563309285.png,59.450005,3.721,6.603,1.768,128.0
dish_1558122740.png,260.149994,7.703,22.625002,28.618999,304.0
dish_1563207301.png,187.929993,6.234,24.168999,8.0,173.0
dish_1562945445.png,362.168335,10.770931,42.584671,25.137182,463.0
dish_1562611824.png,192.566193,11.998874,16.74655,5.932549,109.0
dish_1558631932.png,214.931992,3.174,49.670998,4.735,355.0
dish_1559319826.png,45.029999,0.237,11.06,0.553,79.0
dish_1563563317.png,345.84198,22.701002,8.312,28.483,252.0
dish_1565379320.png,404.011017,17.782284,26.480633,33.431751,247.0
dish_1558724912.png,30.75,0.15,7.5,0.675,75.0
dish_1563811639.png,217.139999,14.717999,7.392,13.662,198.0
dish_1558115047.png,203.699997,10.382,7.566,25.578001,212.0
dish_1558723537.png,14.5,0.174,2.9,1.044,58.0
dish_1558459528.png,11.52,0.128,2.496,0.576,64.0
dish_1559841571.png,18.799999,0.335,3.65,0.6,5.0
dish_1565383062.png,362.960022,18.207001,12.198999,39.654999,403.0
dish_1567628157.png,373.190979,36.018696,25.867041,37.479683,355.0
dish_1562008936.png,57.639999,2.751,5.633,4.192,131.0
dish_1565033265.png,1324.084961,106.343002,19.202002,76.664001,625.0
dish_1565207694.png,173.791214,12.895247,15.58964,15.633135,178.0
dish_1562011727.png,372.352112,22.290583,5.197382,35.659843,182.0
dish_1566501352.png,75.529999,3.04,12.261001,1.564,170.0
dish_1560368019.png,436.965942,21.659855,49.96254,26.125687,301.0
dish_1558380804.png,7.56,0.108,1.431,0.594,27.0
dish_1562085163.png,279.929993,21.110001,2.27,18.99,144.0
dish_1560456370.png,258.382751,7.644188,14.921614,30.939077,186.0
dish_1563308353.png,51.465488,1.002588,10.880392,1.31949,140.0
dish_1562690112.png,428.202332,31.908749,6.108017,28.666227,207.0
dish_1558115364.png,485.26001,27.008999,26.504,39.459999,313.0
dish_1559245589.png,25.562342,0.615221,5.129289,0.462009,52.0
dish_1562959103.png,395.013611,22.101429,43.194996,23.418005,255.0
dish_1556575083.png,27.52,0.192,5.76,2.176,64.0
dish_1558031237.png,31.620001,0.186,7.44,0.744,93.0
dish_1562790259.png,518.591736,43.956383,7.921093,27.413876,207.0
dish_1558719298.png,265.925995,22.77,10.441999,10.304,46.0
dish_1556575273.png,103.300003,6.882,10.618,2.868,152.0
dish_1561578461.png,522.154663,23.320644,36.607651,40.893784,392.0
